scenario_index,status,delta3,discordance,a,b,pattern,rho,procedure,rejections,phat,mcse,ci_low,ci_high
921,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.05,hoeffding_h3_0.025,2775,0.02775,0.0005194221548990763,0.02674066615169601,0.028786847882896476
921,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.05,hoeffding_h3_0.05,5032,0.05032,0.0006912879110761304,0.048973158470423515,0.051692998619131125
921,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.05,tango_0.025,27369,0.27369,0.0014099070320414747,0.2709282276902422,0.27646490375832466
921,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.05,tango_0.05,37679,0.37679,0.0015323814665415398,0.3737851966469578,0.37980195114401216
922,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.1,hoeffding_h12_0.025,301,0.00301,0.00017323221120796211,0.0026799570058627475,0.0033693688801448643
922,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.1,hoeffding_h12_0.05,634,0.00634,0.00025099411148471197,0.005857422645412221,0.0068515362563381825
922,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.1,hoeffding_h3_0.025,4208,0.04208,0.0006348958465764287,0.04084392413895522,0.04334272373861602
922,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.1,hoeffding_h3_0.05,6977,0.06977,0.0008056186883383478,0.0681985106513057,0.07136649782163988
922,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.1,tango_0.025,29513,0.29513,0.0014423185608595627,0.2923040816107403,0.2979678051610321
922,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.1,tango_0.05,39093,0.39093,0.0015430610328175615,0.3879038554138912,0.39396247197582096
923,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.2,hoeffding_h12_0.025,1010,0.0101,0.000316195983529203,0.009489508505130475,0.01073915177760688
923,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.2,hoeffding_h12_0.05,1777,0.01777,0.00041778256426040566,0.016960170213382017,0.018607969263726532
923,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.2,hoeffding_h3_0.025,7111,0.07111,0.0008127322308116001,0.06952452956810609,0.07272040010306592
923,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.2,hoeffding_h3_0.05,10560,0.1056,0.0009718469015230742,0.10370167260468145,0.10752123677782316
923,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.2,tango_0.025,32798,0.32798,0.0014846181987298957,0.3250702246856712,0.33089975543000033
923,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.2,tango_0.05,41052,0.41052,0.0015556134789850595,0.4074686854200572,0.41357650541928437
924,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.4,hoeffding_h12_0.025,2962,0.02962,0.0005361217734806151,0.028577880792354515,0.030689518794605228
924,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.4,hoeffding_h12_0.05,4423,0.04423,0.0006501823367333197,0.04296390069904705,0.04552261876969649
924,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.4,hoeffding_h3_0.025,12174,0.12174,0.0010340182416185895,0.11971935220415501,0.12378261508580841
924,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.4,hoeffding_h3_0.05,16036,0.16036,0.0011603649012271958,0.15809060033913516,0.16264911711901273
924,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.4,tango_0.025,36075,0.36075,0.0015185830155114999,0.3577727057682101,0.36373537271401185
924,COMPLETE,0.0,0.6,1.0,0.5,time_interaction,0.4,tango_0.05,42981,0.42981,0.0015654819190907318,0.42673878457583664,0.4328852871724257
925,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.0,hoeffding_h12_0.025,21,0.00021,4.582094499243768e-05,0.00012999786039684025,0.00032098949005102703
925,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.0,hoeffding_h12_0.05,59,0.00059,7.6788794755485e-05,0.0004491647300213356,0.0007609919160385235
925,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.0,hoeffding_h3_0.025,1309,0.01309,0.00035942526205040175,0.012394688891044118,0.013813760485662359
925,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.0,hoeffding_h3_0.05,2908,0.02908,0.0005313600813008067,0.028047229327195874,0.030140203249163174
925,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.0,tango_0.025,24378,0.24378,0.0013577603308389888,0.24112129901376395,0.24645356930270404
925,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.0,tango_0.05,35686,0.35686,0.0015149618490245887,0.35388991580180923,0.35983838839986493
926,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.05,hoeffding_h12_0.025,129,0.00129,0.00011350488535741534,0.0010771176426498824,0.0015325998532749623
926,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.05,hoeffding_h12_0.05,313,0.00313,0.0001766409663696392,0.0027932707610432137,0.00349603738539127
926,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.05,hoeffding_h3_0.025,2819,0.02819,0.0005234054250769665,0.027172846205414918,0.029234640846703085
926,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.05,hoeffding_h3_0.05,5131,0.05131,0.0006976910770534478,0.04995057977662149,0.052695518563670773
926,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.05,tango_0.025,27535,0.27535,0.0014125592996401958,0.2725829812909664,0.27813005377897027
926,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.05,tango_0.05,37626,0.37626,0.0015319543478837742,0.37325604913845983,0.37927112940384333
927,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.1,hoeffding_h12_0.025,318,0.00318,0.00017804178161319326,0.0028405230734960154,0.0035487778611233522
927,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.1,hoeffding_h12_0.05,686,0.00686,0.00026101609912034164,0.0063577625788415444,0.007391151204973261
927,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.1,hoeffding_h3_0.025,4271,0.04271,0.0006394204868472702,0.04146503769818174,0.04398157252317502
927,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.1,hoeffding_h3_0.05,7159,0.07159,0.000815259908863425,0.0699995615137461,0.07320533993773523
927,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.1,tango_0.025,29677,0.29677,0.001444636864751831,0.2939394903391022,0.2996123012339241
927,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.1,tango_0.05,39014,0.39014,0.0015425005037276326,0.3871149769201526,0.3931713963042551
928,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.2,hoeffding_h12_0.025,971,0.00971,0.0003100921782309254,0.009111483913224024,0.010337205111357384
928,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.2,hoeffding_h12_0.05,1698,0.01698,0.0004085545202295527,0.016188280382571647,0.0177999102755346
928,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.2,hoeffding_h3_0.025,7271,0.07271,0.0008211166537100559,0.07110805008121109,0.07433678553981182
928,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.2,hoeffding_h3_0.05,10684,0.10684,0.0009768583029283213,0.10493181457239185,0.10877102237706221
928,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.2,tango_0.025,32536,0.32536,0.0014815561764577137,0.32245630200946857,0.3282738301587764
928,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.2,tango_0.05,40817,0.40817,0.0015542433885978092,0.4051214388481347,0.4112238883276371
929,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.4,hoeffding_h12_0.025,3160,0.0316,0.0005531856831119186,0.03052437830095706,0.03270290069700086
929,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.4,hoeffding_h12_0.05,4762,0.04762,0.0006734414272971332,0.04630821528591465,0.04895810224254906
929,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.4,hoeffding_h3_0.025,12465,0.12465,0.0010445687028625738,0.12260858951839573,0.12671320805790634
929,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.4,hoeffding_h3_0.05,16301,0.16301,0.0011680656655342627,0.1607254304710515,0.1653141327696673
929,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.4,tango_0.025,36415,0.36415,0.0015216595463506284,0.3611665773911373,0.36714130380730153
929,COMPLETE,0.0,0.6,1.0,0.5,interaction_fault,0.4,tango_0.05,43075,0.43075,0.0015659004997125457,0.4276779369275435,0.4338260802886496
930,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.0,hoeffding_h12_0.025,10,0.0001,3.162119542332326e-05,4.795489513901142e-05,0.0001838958453766498
930,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.0,hoeffding_h12_0.05,46,0.00046,6.78076986779525e-05,0.00033679688244125043,0.000613528419237637
930,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.0,hoeffding_h3_0.025,1114,0.01114,0.0003319021000234858,0.010498692886515053,0.011809892344245631
930,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.0,hoeffding_h3_0.05,2704,0.02704,0.0005129214208823804,0.026043428150942013,0.02806412949859161
930,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.0,tango_0.025,24062,0.24062,0.0013517470754545763,0.23797317622411393,0.24328187563176065
930,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.0,tango_0.05,35476,0.35476,0.0015129618052019689,0.3517938966426971,0.3577345294143102
931,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.05,hoeffding_h12_0.025,114,0.00114,0.00010670990581946926,0.0009404486185013242,0.0013693310636583365
931,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.05,hoeffding_h12_0.05,266,0.00266,0.000162878003425877,0.0023502667334860416,0.0029991149216018467
931,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.05,hoeffding_h3_0.025,2623,0.02623,0.0005053908101657567,0.02524821161755789,0.02723939590996957
931,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.05,hoeffding_h3_0.05,4858,0.04858,0.0006798528046570081,0.04725562135494447,0.04993063909109646
931,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.05,tango_0.025,26922,0.26922,0.0014026424761855746,0.2664725953434324,0.2719807956389658
931,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.05,tango_0.05,37233,0.37233,0.0015287261726679503,0.36933249009711067,0.37533491647114203
932,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.1,hoeffding_h12_0.025,321,0.00321,0.00017887693814463618,0.0028688849206410737,0.003580411734991203
932,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.1,hoeffding_h12_0.05,666,0.00666,0.00025720895007755854,0.006165231086140826,0.007183699844482465
932,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.1,hoeffding_h3_0.025,4249,0.04249,0.0006378448079274456,0.04124813236530181,0.04375849100297722
932,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.1,hoeffding_h3_0.05,7010,0.0701,0.0008073784118986586,0.0685250521019494,0.07169993696155662
932,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.1,tango_0.025,29473,0.29473,0.00144174972550717,0.29190520808781595,0.29756670190336176
932,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.1,tango_0.05,39014,0.39014,0.0015425005037276326,0.3871149769201526,0.3931713963042551
933,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.2,hoeffding_h12_0.025,1032,0.01032,0.00031958563171707204,0.009702858076566085,0.010965786146041689
933,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.2,hoeffding_h12_0.05,1834,0.01834,0.0004243070162040689,0.017517365574697245,0.019190737190683472
933,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.2,hoeffding_h3_0.025,7464,0.07464,0.0008310768339931032,0.07301847261815272,0.07628624961176185
933,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.2,hoeffding_h3_0.05,11060,0.1106,0.000991804617855755,0.10866241158072532,0.11256020579274505
933,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.2,tango_0.025,32964,0.32964,0.0014865310975556482,0.3267264274014382,0.3325634563768223
933,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.2,tango_0.05,41004,0.41004,0.0015553366143700213,0.40698924197468855,0.4130959767120287
934,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.4,hoeffding_h12_0.025,3292,0.03292,0.0005642364185339333,0.03182268073629938,0.03404451816214565
934,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.4,hoeffding_h12_0.05,4928,0.04928,0.0006844814212233959,0.047946529120119735,0.05063968972984688
934,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.4,hoeffding_h3_0.025,12862,0.12862,0.0010586637596517604,0.12655084889686288,0.13071071720568755
934,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.4,hoeffding_h3_0.05,16918,0.16918,0.001185572130239236,0.16686093996876225,0.1715182642679766
934,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.4,tango_0.025,36696,0.36696,0.0015241402770086487,0.3639716338492602,0.3699560843020728
934,COMPLETE,0.0,0.6,1.0,1.0,fault_time,0.4,tango_0.05,43223,0.43223,0.0015665478834047813,0.42915662518140685,0.43530730617598185
935,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.0,hoeffding_h12_0.025,9,9e-05,2.9998649969623634e-05,4.115453033731778e-05,0.0001708411281938357
935,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.0,hoeffding_h12_0.05,47,0.00047,6.854043332223689e-05,0.0003453581233731223,0.0006249519228199004
935,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.0,hoeffding_h3_0.025,1256,0.01256,0.0003521682325253089,0.011878928520058904,0.013269557256046033
935,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.0,hoeffding_h3_0.05,2791,0.02791,0.0005208745712741216,0.026897814783630677,0.028949689435141937
935,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.0,tango_0.025,24109,0.24109,0.001352647817800332,0.23844139720049548,0.24375362735627099
935,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.0,tango_0.05,35571,0.35571,0.00151387052253487,0.3527420880725953,0.3586862828592321
936,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.05,hoeffding_h12_0.025,111,0.00111,0.00010529804841496352,0.0009132186254430121,0.001336574759002705
936,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.05,hoeffding_h12_0.05,252,0.00252,0.00015854493369389007,0.0022187660669914628,0.002850639905904479
936,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.05,hoeffding_h3_0.025,2451,0.02451,0.0004889709592603634,0.023560444414893356,0.025487269496768838
936,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.05,hoeffding_h3_0.05,4662,0.04662,0.0006666826501417298,0.045321491274546634,0.04794488576161264
936,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.05,tango_0.025,27052,0.27052,0.0014047737526021761,0.2677683804900373,0.2732849350114655
936,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.05,tango_0.05,37625,0.37625,0.0015319462702719049,0.37324606525999043,0.37926111386252537
937,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.1,hoeffding_h12_0.025,265,0.00265,0.0001625723685009233,0.002340866236580511,0.0029885171131293306
937,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.1,hoeffding_h12_0.05,572,0.00572,0.00023848022140211128,0.005261970507381556,0.006207044771033652
937,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.1,hoeffding_h3_0.025,3720,0.0372,0.000598466039136725,0.0360354671928553,0.03839147332426625
937,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.1,hoeffding_h3_0.05,6471,0.06471,0.0007779628262327192,0.06319286167363532,0.06625244467881404
937,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.1,tango_0.025,29057,0.29057,0.0014357544187638775,0.2877570791057231,0.2933950723718788
937,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.1,tango_0.05,38954,0.38954,0.0015420719451439352,0.38651583426380864,0.3925705737718333
938,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.2,hoeffding_h12_0.025,789,0.00789,0.00027978112695462503,0.007350950199768311,0.008457878680939411
938,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.2,hoeffding_h12_0.05,1410,0.0141,0.00037284299644756635,0.013378360051082498,0.014850020853558089
938,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.2,hoeffding_h3_0.025,6400,0.064,0.0007739767438366608,0.06249069481615131,0.06553465337702853
938,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.2,hoeffding_h3_0.05,9756,0.09756,0.0009383072332663752,0.09572764170920704,0.09941573758258197
938,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.2,tango_0.025,31822,0.31822,0.0014729427402312692,0.31533339078732003,0.32111715576590727
938,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.2,tango_0.05,40422,0.40422,0.0015518575694953452,0.401176229430787,0.40726932690807083
939,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.4,hoeffding_h12_0.025,2545,0.02545,0.0004980190508404272,0.02448268288070419,0.026444972807448158
939,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.4,hoeffding_h12_0.05,3905,0.03905,0.0006125773216500918,0.03785775574899092,0.04026907361490065
939,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.4,hoeffding_h3_0.025,11322,0.11322,0.001002004149692006,0.1112623450876151,0.1152001193335738
939,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.4,hoeffding_h3_0.05,15203,0.15203,0.001135415690837501,0.14980974082052267,0.15427046151569565
939,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.4,tango_0.025,35556,0.35556,0.0015137274734905223,0.3525923727883529,0.35853600684743564
939,COMPLETE,0.0,0.6,1.0,1.0,time_interaction,0.4,tango_0.05,42450,0.4245,0.0015630091170559435,0.4214337850815178,0.42757059471676157
940,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.0,hoeffding_h12_0.025,14,0.00014,3.741395461589165e-05,7.654134879650306e-05,0.00023488506582797472
940,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.0,hoeffding_h12_0.05,50,0.0005,7.06929982388638e-05,0.00037113170178349413,0.0006591351958693718
940,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.0,hoeffding_h3_0.025,1229,0.01229,0.00034841004434430417,0.011616302663856238,0.012992201794324575
940,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.0,hoeffding_h3_0.05,2735,0.02735,0.0005157710490130286,0.02634783390138226,0.028379704693322745
940,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.0,tango_0.025,24339,0.24339,0.0013570236103325542,0.24073275424564403,0.24606213672239413
940,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.0,tango_0.05,35690,0.3569,0.0015149996369636528,0.35392984058018584,0.35987846130044193
941,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.05,hoeffding_h12_0.025,92,0.00092,9.587249866358965e-05,0.0007417122943717655,0.0011281808006754785
941,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.05,hoeffding_h12_0.05,235,0.00235,0.00015311686713095983,0.002059413297339581,0.0026700241007083883
941,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.05,hoeffding_h3_0.025,2459,0.02459,0.0004897482200069746,0.023638918661631845,0.02556879028658734
941,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.05,hoeffding_h3_0.05,4720,0.0472,0.0006706128540372604,0.04589377137901754,0.04853257113671683
941,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.05,tango_0.025,27067,0.27067,0.0014050186870643395,0.2679178960855511,0.27343541070668514
941,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.05,tango_0.05,37582,0.37582,0.0015315982750055577,0.37281675977539974,0.37883044429635687
942,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.1,hoeffding_h12_0.025,244,0.00244,0.00015601430703624588,0.0021437299184075935,0.002765690564435283
942,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.1,hoeffding_h12_0.05,547,0.00547,0.00023323977147990862,0.0050222502612493345,0.005946788708711682
942,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.1,hoeffding_h3_0.025,3854,0.03854,0.0006087254586428926,0.03735532009999401,0.039751539878066594
942,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.1,hoeffding_h3_0.05,6679,0.06679,0.0007894877826793774,0.06525021293484633,0.06835497090569646
942,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.1,tango_0.025,29106,0.29106,0.0014364681562777505,0.28824566602053925,0.2938864570123017
942,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.1,tango_0.05,38701,0.38701,0.0015402378384522307,0.3839895023495297,0.3900370524742324
943,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.2,hoeffding_h12_0.025,819,0.00819,0.0002850074367450786,0.007640697181445362,0.008768107872948063
943,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.2,hoeffding_h12_0.05,1478,0.01478,0.00038159601150955443,0.014041183969940424,0.0155471514110489
943,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.2,hoeffding_h3_0.025,6709,0.06709,0.0007911316698249413,0.06554698228763188,0.06865818389046995
943,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.2,hoeffding_h3_0.05,10122,0.10122,0.0009538055965447048,0.09935715960440752,0.10310600571442832
943,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.2,tango_0.025,32349,0.32349,0.001479338432881401,0.32059070285779384,0.3263995378380319
943,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.2,tango_0.05,40691,0.40691,0.0015534936494881464,0.403862944822521,0.40996245545311333
944,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.4,hoeffding_h12_0.025,2670,0.0267,0.0005097755388403803,0.02570960392940634,0.027717974640473934
944,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.4,hoeffding_h12_0.05,4136,0.04136,0.000629677301480687,0.04013417322775249,0.04261251771708229
944,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.4,hoeffding_h3_0.025,11722,0.11722,0.0010172486008837762,0.11523235082281505,0.1192298801570163
944,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.4,hoeffding_h3_0.05,15602,0.15602,0.00114750930105163,0.15377592237875953,0.15828404768302629
944,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.4,tango_0.025,35873,0.35873,0.0015167161471415804,0.35575642327474505,0.3617117724186329
944,COMPLETE,0.0,0.6,1.0,1.0,interaction_fault,0.4,tango_0.05,42749,0.42749,0.00156442417489631,0.42442092495917644,0.4305632813792823
945,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.0,hoeffding_h12_0.025,222,0.00222,0.00014883116609097706,0.0019378198208080393,0.0025316432381856605
945,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.0,hoeffding_h12_0.05,503,0.00503,0.0002237118481439908,0.004600940157558224,0.005488142131690386
945,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.0,hoeffding_h3_0.025,3791,0.03791,0.0006039274120289623,0.036734742431949824,0.039112155392659644
945,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.0,hoeffding_h3_0.05,6528,0.06528,0.0007811435309851833,0.06375661109809488,0.06682866167207695
945,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.0,tango_0.025,19170,0.1917,0.0012447935973485724,0.18926421660332107,0.19415367791905597
945,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.0,tango_0.05,27878,0.27878,0.0014179623112057667,0.2760022922962209,0.2815705436349977
946,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.05,hoeffding_h12_0.025,784,0.00784,0.0002789002402293695,0.007302678318357336,0.008406154568876549
946,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.05,hoeffding_h12_0.05,1390,0.0139,0.00037022682236704564,0.013183493696808152,0.014644900681147387
946,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.05,hoeffding_h3_0.025,6343,0.06343,0.0007707569986707873,0.06192702191114718,0.06495835988084331
946,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.05,hoeffding_h3_0.05,9656,0.09656,0.0009340030321149927,0.09473610671591487,0.09840733105690155
946,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.05,tango_0.025,22508,0.22508,0.0013206778320241465,0.22249452049854782,0.2276814340813631
946,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.05,tango_0.05,30668,0.30668,0.0014581748098221967,0.30382266953736853,0.3095485468062153
947,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.1,hoeffding_h12_0.025,1518,0.01518,0.00038664670695610486,0.014431272767714751,0.01595703602632036
947,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.1,hoeffding_h12_0.05,2468,0.02468,0.0004906210105570286,0.023727205379898177,0.02566049798632984
947,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.1,hoeffding_h3_0.025,8663,0.08663,0.0008895237101955181,0.08489357186416897,0.08839044711411013
947,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.1,hoeffding_h3_0.05,12313,0.12313,0.0010390813399344635,0.12109938851278718,0.12518249770638765
947,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.1,tango_0.025,25064,0.25064,0.0013704728760541012,0.24795618435578604,0.2533382855451634
947,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.1,tango_0.05,32770,0.3277,0.0014842934682871847,0.324790869254011,0.33061912711143815
948,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.2,hoeffding_h12_0.025,3362,0.03362,0.0005699973298183071,0.03251136914154806,0.03475578736559186
948,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.2,hoeffding_h12_0.05,4953,0.04953,0.0006861252006740461,0.0481933001175583,0.05089290388191636
948,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.2,hoeffding_h3_0.025,12613,0.12613,0.0010498629581997833,0.12407817016490356,0.12820354111105364
948,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.2,hoeffding_h3_0.05,16540,0.1654,0.0011749163374470543,0.16310193427276262,0.1677174898949983
948,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.2,tango_0.025,28576,0.28576,0.00142863999104043,0.28296116237303887,0.28857126833413155
948,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.2,tango_0.05,35597,0.35597,0.0015141180901765887,0.3530015953179676,0.35894676052701213
949,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.4,hoeffding_h12_0.025,7405,0.07405,0.0008280495003319549,0.07243442316148721,0.0756903337256458
949,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.4,hoeffding_h12_0.05,9607,0.09607,0.0009318827989613286,0.0942502764711624,0.09791318996037936
949,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.4,hoeffding_h3_0.025,18302,0.18302,0.0012227987553150355,0.18062757679301067,0.1854308224344858
949,COMPLETE,0.0,0.9,0.0,0.0,fault_time,0.4,hoeffding_h3_0.05,22010,0.2201,0.0013101755225922976,0.2175352487406601,0.22268099517851808
